user_id,skills,interests
1341,"TensorFlow,C++,TypeScript,Node.js","Climate,Security"
1342,"Go,UI/UX,React","Healthcare,Robotics,AI"
1343,"Rust,Node.js","AI,IoT"
1344,"Django,UI/UX,Kotlin,Rust,ML","Gaming,Fintech,Climate,Robotics"
1345,"Node.js,Kotlin,SQL,React,Flask","Climate,Blockchain,Design,IoT"
1346,"Go,Node.js,TypeScript","Education,Gaming,IoT,Healthcare"
1347,"Python,Node.js","Gaming,AI"
1348,"TypeScript,Go","Blockchain,IoT,Education,Climate"
1349,"SQL,Django","Design,Fintech,Startups"
1350,"ML,UI/UX","Design,Startups"
1351,"Python,Kotlin","Gaming,Security"
1352,"UI/UX,Flask,Kotlin,Java","Healthcare,Gaming,Climate,Design"
1353,"TypeScript,Flask,React,SQL","IoT,Healthcare"
1354,"TensorFlow,ML,Django,Rust","Robotics,Gaming"
1355,"Flask,Node.js","Blockchain,Fintech"
1356,"C++,TypeScript,Flask,ML","IoT,Climate"
1357,"React,SQL,Java,Go","Design,Healthcare,IoT,Climate"
1358,"TypeScript,UI/UX,Node.js,Rust,Django","AI,Startups"
1359,"Kotlin,TensorFlow","Design,Education,Climate"
1360,"C++,TensorFlow,Flask,Django","Security,Startups"
1361,"TensorFlow,Go,UI/UX,Django","Fintech,Education"
1362,"Flask,Go,Rust","Security,Fintech"
1363,"ML,UI/UX","Robotics,Design,Blockchain"
1364,"C++,Rust,React","Startups,IoT,AI,Design"
1365,"Flask,SQL","AI,Fintech,Robotics"
1366,"SQL,TensorFlow,Rust","AI,IoT"
1367,"Python,TensorFlow","Climate,Gaming"
1368,"Node.js,Rust","Gaming,Security,AI,IoT"
1369,"Kotlin,SQL,Java,Python","Gaming,Design"
1370,"SQL,ML,Python","Blockchain,Design,Climate,Security"
1371,"TensorFlow,Kotlin","Design,Robotics"
1372,"C++,Kotlin","Fintech,Robotics,Blockchain"
1373,"Django,Rust,Flask,Go","Security,Gaming,Fintech"
1374,"C++,Java,ML,Django","Climate,IoT,Blockchain,Gaming"
1375,"Rust,ML,React,Flask","AI,IoT,Climate,Healthcare"
1376,"Go,React,TensorFlow","IoT,Gaming"
1377,"ML,TypeScript,Rust,C++,Django","Healthcare,Design,Blockchain"
1378,"Go,TensorFlow,C++,Rust","Gaming,Healthcare,Security,IoT"
1379,"Django,Python","Education,Gaming"
1380,"SQL,TensorFlow","Design,Gaming,Startups"
1381,"SQL,TensorFlow","IoT,Robotics,Security"
1382,"Rust,Kotlin","AI,IoT,Fintech,Security"
1383,"Java,TypeScript","Fintech,Climate"
1384,"Go,TypeScript,Kotlin,UI/UX","Blockchain,Robotics,IoT,AI"
1385,"Kotlin,TypeScript,Django,React","Healthcare,Blockchain,Education,Robotics"
1386,"Go,React,Python,Rust","Security,IoT,Blockchain,Robotics"
1387,"Go,Java","Design,Startups,IoT"
1388,"Rust,Kotlin","Blockchain,Healthcare"
1389,"Node.js,ML,SQL,C++","Design,Education"
1390,"TensorFlow,Kotlin,Node.js","Healthcare,Startups,Design,Climate"
1391,"SQL,C++,ML,React","IoT,AI"
1392,"SQL,UI/UX,Node.js,Django","Robotics,Education,Security,Fintech"
1393,"TensorFlow,Django,Kotlin,SQL,C++","Fintech,Robotics"
1394,"Flask,Go,TypeScript,UI/UX","Fintech,Gaming,Climate"
1395,"TensorFlow,Rust,Flask","Fintech,AI,Climate,Healthcare"
1396,"SQL,Kotlin,Node.js,Go,Python","Climate,Robotics,Education,Gaming"
1397,"React,SQL,Kotlin,Go,TypeScript","Security,Education,Fintech"
1398,"Java,TypeScript,UI/UX,SQL","Gaming,Robotics"
1399,"Django,Kotlin,TypeScript","Healthcare,Security,Design,Blockchain"
1400,"React,C++,Kotlin,Java","AI,Security,IoT"
1401,"C++,Java,Go,Node.js,ML","AI,Blockchain,Climate,Startups"
1402,"UI/UX,ML,Python,C++","AI,Blockchain"
1403,"TensorFlow,C++","Startups,IoT,Security,Gaming"
1404,"Java,Go,TypeScript","Fintech,AI,Gaming,Security"
1405,"ML,Go,C++,Java,UI/UX","Education,Fintech,Robotics,Startups"
1406,"Go,Node.js,Java,SQL,Rust","Fintech,Healthcare,Security"
1407,"TensorFlow,ML,React,UI/UX","Robotics,Fintech"
1408,"Kotlin,C++","Robotics,Gaming,Healthcare"
1409,"C++,React","Climate,Robotics,Fintech,Education"
1410,"TypeScript,ML,Flask","Healthcare,Education"
1411,"Flask,Node.js,Kotlin","AI,Startups,Security"
1412,"Java,Python,TypeScript,C++","Education,Fintech,Startups,Design"
1413,"TensorFlow,Django,Rust,ML,Kotlin","Gaming,Robotics"
1414,"ML,TensorFlow,Go","Startups,Blockchain,Design"
1415,"React,C++,ML,UI/UX","IoT,Gaming,AI,Fintech"
1416,"React,TensorFlow,Flask,ML,TypeScript","IoT,Gaming,Education,Startups"
1417,"React,C++,Python,Kotlin,ML","Gaming,Education,Startups,IoT"
1418,"Node.js,Flask","Design,Climate,Gaming,Education"
1419,"TensorFlow,Flask,ML","Climate,Gaming,IoT,Security"
1420,"Node.js,Go,Django,SQL","Robotics,Gaming,Education"
1421,"Go,ML,Node.js,C++","Robotics,Startups,Healthcare,Security"
1422,"TypeScript,Kotlin,Flask,Python,C++","Design,AI"
1423,"Java,React","Startups,Security"
1424,"Rust,React,Java,TensorFlow,Flask","IoT,Fintech,Design,Gaming"
1425,"Go,TensorFlow","Education,Blockchain"
1426,"Flask,Java,Node.js,Django","Education,Startups,Gaming,Robotics"
1427,"Flask,TypeScript,React,ML,SQL","Robotics,Education,Security"
1428,"Python,ML","Design,Robotics"
1429,"Rust,Go","AI,Security,Fintech"
1430,"SQL,Kotlin,React","Education,Healthcare,AI,Startups"
1431,"UI/UX,Kotlin","Design,Fintech,IoT"
1432,"Kotlin,UI/UX,Django,React,Flask","Gaming,Startups,Fintech"
1433,"Flask,TypeScript,Python,Java,React","AI,Healthcare"
1434,"Kotlin,ML,React,Flask,Node.js","Design,Fintech"
1435,"UI/UX,SQL,Rust,TypeScript","Robotics,Security"
1436,"SQL,ML,Go","Blockchain,Security"
1437,"Rust,UI/UX","Startups,Education"
1438,"UI/UX,C++,SQL,Rust","Climate,Gaming"
1439,"React,Python","Fintech,Gaming"
1440,"SQL,Python,UI/UX,Django","Climate,Healthcare"
1441,"React,Java","Blockchain,Healthcare,Gaming,AI"
1442,"TypeScript,Node.js","IoT,Fintech,AI"
1443,"ML,Node.js,TypeScript,Django","Security,Blockchain,Fintech,Startups"
1444,"Go,ML,Node.js,React","AI,Education,Security"
1445,"ML,TensorFlow,TypeScript,Django,Flask","Climate,Design,Security"
1446,"React,TypeScript","Robotics,Fintech"
1447,"ML,Kotlin,Java,TensorFlow","Robotics,Gaming,Startups"
1448,"TypeScript,React","Security,Blockchain,AI"
1449,"Python,Flask","Blockchain,Robotics,Design"
1450,"Rust,C++,TensorFlow,Python","Climate,Startups,Design,Healthcare"
1451,"Java,Node.js,Rust,Python,ML","Fintech,Blockchain,Security"
1452,"SQL,React,C++,Java,Go","Design,Fintech"
1453,"Java,Kotlin,Node.js,C++","Startups,Healthcare"
1454,"Rust,Go,Java,Python","Fintech,Climate,IoT"
1455,"TensorFlow,Go,C++","Security,Gaming,Design,Startups"
1456,"Python,TensorFlow,UI/UX,Kotlin,C++","Startups,Security,IoT"
1457,"Java,C++","Gaming,Security"
1458,"TypeScript,SQL","Gaming,Blockchain,AI"
1459,"UI/UX,Django,ML,Flask","Healthcare,Blockchain,Climate"
1460,"Java,TensorFlow","AI,Education,Gaming"
1461,"Python,React","AI,Climate"
1462,"TensorFlow,UI/UX,Node.js,Flask","Design,Robotics"
1463,"UI/UX,SQL","Design,Climate"
1464,"C++,React","Blockchain,Security,Healthcare,Startups"
1465,"React,Python","Fintech,Startups,Healthcare,Education"
1466,"UI/UX,C++,ML,Rust","Fintech,Security"
1467,"Node.js,Kotlin,C++,Java","AI,Gaming,Blockchain"
1468,"Java,Kotlin","Blockchain,Security,AI"
1469,"React,TensorFlow,Flask,ML","Security,AI,Startups"
1470,"Kotlin,Python,UI/UX","Startups,Education,Fintech"
1471,"TensorFlow,React","IoT,Startups,Design"
1472,"Java,React,Node.js","Education,Healthcare,Robotics,Design"
1473,"Django,TypeScript,C++,Java","Fintech,IoT,Gaming"
1474,"React,UI/UX","AI,Security,IoT"
1475,"Rust,TypeScript,ML,Java","Robotics,Blockchain"
1476,"Rust,Kotlin,SQL,Python","Healthcare,IoT"
1477,"ML,SQL,Kotlin,C++,Python","Blockchain,Gaming,Climate,Design"
1478,"ML,Flask,TypeScript,Django","Climate,Blockchain,AI,Fintech"
1479,"ML,C++,Node.js,SQL","Design,IoT"
1480,"React,Go,C++","Education,Startups,Robotics,Security"
1481,"Flask,SQL,UI/UX,Java","Education,Fintech"
1482,"UI/UX,TypeScript,C++,SQL,Kotlin","Climate,AI"
1483,"Flask,TensorFlow,Go","Design,Climate"
1484,"Kotlin,Node.js,ML,TypeScript","Education,Security"
1485,"SQL,TensorFlow","AI,IoT"
1486,"Rust,TypeScript,C++,UI/UX","Fintech,Education,Climate"
1487,"TypeScript,TensorFlow,Go","Design,Security,Education"
1488,"Go,Rust,Kotlin,TensorFlow","Climate,Gaming,Robotics,AI"
1489,"Java,SQL,Go,TypeScript","Design,IoT,Gaming,Robotics"
1490,"Node.js,SQL,Rust,UI/UX","Education,Design,Fintech"
1491,"ML,UI/UX,TypeScript,Python","Fintech,Startups,Design,Healthcare"
1492,"Django,Kotlin,C++,Rust","AI,Healthcare"
1493,"ML,Flask","Startups,Blockchain,AI"
1494,"TensorFlow,TypeScript,SQL,React,Rust","Gaming,AI"
1495,"Django,Node.js,React","Security,Gaming,Blockchain,IoT"
1496,"React,SQL,UI/UX,TypeScript,C++","IoT,Security"
1497,"Python,TypeScript","Education,Design,Startups"
1498,"TypeScript,ML,TensorFlow","Blockchain,Design,IoT,Security"
1499,"SQL,C++,React,ML","IoT,Startups"
1500,"Go,Flask,Kotlin,SQL","Fintech,Robotics,Gaming,IoT"
1501,"Go,Kotlin,Java","AI,Education,Robotics,Gaming"
1502,"Django,Kotlin","Design,Blockchain"
1503,"Java,Kotlin,React,SQL","IoT,Startups,Security,Robotics"
1504,"Go,Django,React,Flask,Node.js","Fintech,AI,Startups,Security"
1505,"SQL,ML,Java","IoT,AI"
1506,"Flask,Kotlin","Fintech,IoT,Robotics,Security"
1507,"TypeScript,Django,React,UI/UX,C++","Security,IoT,Gaming,Robotics"
1508,"Django,UI/UX,TensorFlow,ML,Python","Security,Fintech,Design,Robotics"
1509,"Django,Node.js","Startups,Robotics,Security"
1510,"C++,Rust,Go","Fintech,Startups,Blockchain"
1511,"ML,TensorFlow,Kotlin,Flask","Security,AI,Fintech"
1512,"Python,Go","Security,AI"
1513,"Flask,TensorFlow","Startups,Gaming"
1514,"Flask,UI/UX,Java,C++,ML","Security,Gaming,Design,Healthcare"
1515,"Kotlin,TensorFlow,Python","Blockchain,Startups,Security"
1516,"Kotlin,SQL,Flask","Startups,Climate,AI"
1517,"Java,Kotlin,TypeScript","Gaming,Climate,Education,Design"
1518,"SQL,Node.js,Python","Design,IoT"
1519,"Rust,React,ML,Flask,TypeScript","Healthcare,Robotics"
1520,"Flask,Django,TensorFlow,Rust,Java","Education,Robotics"
1521,"ML,TypeScript,Rust,Go","Robotics,Climate,Gaming"
1522,"C++,React,UI/UX","Healthcare,IoT"
1523,"Flask,ML,TensorFlow","Startups,Gaming,Robotics,IoT"
1524,"Java,TypeScript,SQL","Climate,Security,Design"
1525,"Rust,ML,C++","IoT,Gaming"
1526,"C++,UI/UX,Java","Startups,Climate,AI,Security"
1527,"Flask,ML,SQL,Rust","Gaming,Startups"
1528,"Java,Flask,ML,Python","Healthcare,Education,Blockchain,Robotics"
1529,"Go,Kotlin","Startups,Education,Security,Climate"
1530,"C++,Flask","Healthcare,Startups"
1531,"Flask,Django","IoT,Security,Education,Fintech"
1532,"Django,SQL","Education,Security,Healthcare,Design"
1533,"SQL,Kotlin,Rust","Gaming,Blockchain"
1534,"Django,Flask,Java,ML","AI,Climate,Robotics"
1535,"SQL,TypeScript,TensorFlow,UI/UX,Java","Blockchain,Robotics,Education,Fintech"
1536,"Rust,UI/UX,Kotlin,Python","Robotics,Climate,IoT,AI"
1537,"Java,C++,Node.js,Flask","Climate,Robotics,Design,Fintech"
1538,"React,Django,TensorFlow","Design,Blockchain,Healthcare,Gaming"
1539,"C++,Kotlin,Go,React","Blockchain,Education,Security"
1540,"Rust,Java","Fintech,Education"
1541,"Flask,Go,Django,TypeScript,Node.js","AI,Fintech"
1542,"ML,Go,SQL,React,Kotlin","Security,Education"
1543,"C++,Python,Node.js,Rust,Java","Robotics,Climate,Startups"
1544,"React,TensorFlow,Kotlin","Startups,Fintech,Design"
1545,"TypeScript,Go,Node.js,TensorFlow,ML","Fintech,Robotics,Gaming,Security"
1546,"Python,Flask,TypeScript,Java","Design,Healthcare,Blockchain"
1547,"Node.js,TensorFlow,Rust","AI,Robotics"
1548,"UI/UX,ML,Python,TensorFlow,Java","AI,Fintech,Blockchain,Startups"
1549,"Django,TensorFlow,React","Robotics,Climate"
1550,"Node.js,TypeScript,TensorFlow","Design,Climate"
1551,"React,Java,Node.js,TypeScript","Design,Education"
1552,"React,TypeScript,Django,Python,Rust","Design,Education"
1553,"Kotlin,TypeScript,Flask,SQL","Education,Security"
1554,"Python,Rust","Robotics,Security,Gaming"
1555,"Java,Node.js,Go","AI,Education,Climate,Healthcare"
1556,"ML,Python,Rust,Java","Startups,Design,Fintech"
1557,"Django,UI/UX,C++","Education,Climate,Blockchain,Robotics"
1558,"C++,TypeScript","Design,Robotics,Climate,Gaming"
1559,"C++,UI/UX","Startups,Blockchain"
1560,"TypeScript,Python,UI/UX,Node.js,C++","Robotics,Startups,AI"
1561,"Go,Python,C++,Rust","Gaming,AI,Robotics"
1562,"Go,React","Design,Fintech"
1563,"Java,ML","Security,Blockchain,Startups,AI"
1564,"React,TypeScript,C++","Startups,Gaming,Blockchain"
1565,"Kotlin,UI/UX","Design,Startups,Climate"
1566,"UI/UX,Django,Kotlin,C++,Flask","Gaming,Fintech"
1567,"TensorFlow,Rust,Kotlin,React,Node.js","Design,IoT"
1568,"Java,Python,Node.js","Security,Fintech,AI,Education"
1569,"SQL,Go","IoT,AI"
1570,"React,Django,Node.js,SQL,Flask","Design,Blockchain,Robotics"
1571,"TensorFlow,Rust,Node.js,SQL,Go","Gaming,Fintech,IoT"
1572,"Django,ML,Python,Node.js","Gaming,IoT,AI"
1573,"Python,Node.js,UI/UX,Java,TypeScript","IoT,Education"
1574,"Go,TypeScript","Climate,Gaming,AI,Blockchain"
1575,"Flask,Node.js,Go","Climate,Robotics,Fintech"
1576,"TypeScript,SQL,Python,Kotlin","Gaming,AI,IoT"
1577,"TensorFlow,TypeScript","Blockchain,Gaming,Robotics,AI"
1578,"Node.js,C++,Django,Flask,Kotlin","Design,Education,IoT,Healthcare"
1579,"Flask,TensorFlow,TypeScript","IoT,Robotics,Security,Fintech"
1580,"UI/UX,React,Node.js,Java","IoT,Design,Robotics,Healthcare"
1581,"TensorFlow,Rust,C++,Kotlin","Security,Design,Climate,Robotics"
1582,"Flask,Rust,Java,Kotlin,Node.js","IoT,Fintech,Climate"
1583,"C++,React,Kotlin,Flask,Django","AI,Healthcare,Startups,Education"
1584,"Django,SQL,TensorFlow","IoT,Security"
1585,"UI/UX,SQL,Go","Robotics,Security,Healthcare"
1586,"Go,TensorFlow,TypeScript,Node.js,Django","Gaming,Design,Fintech,Robotics"
1587,"Flask,Python,C++,SQL,Java","Healthcare,Robotics,Security,AI"
1588,"Flask,Java,C++,UI/UX","Startups,Design,Blockchain"
1589,"C++,UI/UX,TensorFlow,Python,TypeScript","Gaming,Design,AI"
1590,"Rust,Python,Kotlin","Education,Fintech,Robotics"
1591,"ML,C++,TypeScript,UI/UX,Python","Education,Gaming,Design,Healthcare"
1592,"Flask,Java","AI,Gaming,IoT"
1593,"Node.js,Django","Fintech,Blockchain,Gaming"
1594,"Flask,Go","Fintech,IoT,AI,Design"
1595,"Rust,SQL,Node.js,Flask,Java","Climate,Fintech"
1596,"TypeScript,TensorFlow,Java,Python","Climate,Blockchain"
1597,"ML,Go,Flask","Gaming,Startups"
1598,"SQL,React,Django,Python,TensorFlow","Healthcare,Education"
1599,"Kotlin,React,Java,TypeScript","AI,Fintech"
1600,"C++,UI/UX,React,SQL","Design,AI,Fintech,Security"
1601,"Node.js,SQL,Django,React","Startups,Education"
1602,"Node.js,Flask,Java","Healthcare,Climate"
1603,"TensorFlow,SQL","Climate,Fintech,Education,Blockchain"
1604,"Django,TypeScript,Go,TensorFlow,SQL","Gaming,Healthcare,IoT,AI"
1605,"UI/UX,Flask","AI,IoT,Startups,Healthcare"
1606,"React,Java","Design,Blockchain,Climate"
1607,"Kotlin,Java,Rust","Security,Gaming,AI,Climate"
1608,"Rust,Django","Startups,Healthcare,Climate,Blockchain"
1609,"ML,TensorFlow,UI/UX","AI,IoT"
1610,"Node.js,TypeScript","Healthcare,Startups,IoT,AI"
1611,"UI/UX,Node.js,SQL,Django,Python","Climate,Gaming,Robotics"
1612,"SQL,C++,Node.js,Flask,Python","Startups,Climate,Gaming,Blockchain"
1613,"Java,Node.js,Django","Climate,Security,Blockchain"
1614,"Go,UI/UX,C++,Flask,Rust","Climate,Design,AI"
1615,"TensorFlow,Java","Gaming,AI,Security"
1616,"Java,TypeScript,Go,Kotlin,Python","IoT,AI,Startups,Design"
1617,"Kotlin,UI/UX,Django,Java,TypeScript","Gaming,Robotics,Startups,Climate"
1618,"Python,Node.js","AI,Security,Design"
1619,"C++,Java,UI/UX","Design,Gaming"
1620,"SQL,Go,Kotlin","Gaming,IoT,Robotics,Design"
1621,"React,UI/UX,Go","IoT,Education"
1622,"Kotlin,Go,Java,TypeScript","AI,Security,Startups"
1623,"Flask,Java,UI/UX,Go","Security,Startups,Fintech"
1624,"TypeScript,UI/UX","Climate,Education,Startups"
1625,"TypeScript,SQL,Python,C++,Rust","Blockchain,Gaming"
1626,"Go,Django,C++,React,Python","Blockchain,Design,Healthcare"
1627,"Rust,UI/UX,SQL,Node.js,C++","Climate,Gaming,Blockchain"
1628,"C++,Python,Flask,React","Design,Robotics"
1629,"C++,TypeScript","Startups,AI,Healthcare,Design"
1630,"Kotlin,Node.js,Python,UI/UX,SQL","Climate,Security,Gaming"
1631,"Python,Go","Security,Design,Healthcare"
1632,"UI/UX,TensorFlow,Java","Robotics,AI,Fintech,Healthcare"
1633,"Python,Go","AI,Design"
1634,"TypeScript,SQL,ML,Node.js","Gaming,Security,Startups"
1635,"Kotlin,C++,Rust,Go,React","Climate,Gaming,Blockchain"
1636,"SQL,Node.js,TensorFlow,C++,Django","Healthcare,Robotics,Blockchain"
1637,"Rust,TensorFlow,UI/UX,SQL","Startups,Robotics,IoT,Design"
1638,"Flask,Java,Django,UI/UX","Startups,Gaming,Blockchain"
1639,"C++,Flask","AI,Blockchain,Fintech,IoT"
1640,"SQL,ML,Node.js","Startups,Healthcare,Design,IoT"
1641,"React,Go,Python,Flask,Java","Education,Gaming"
1642,"TypeScript,Java,Django","Startups,Climate,AI"
1643,"Django,TensorFlow,ML,React","Fintech,Healthcare"
1644,"Go,C++","Education,Security"
1645,"TypeScript,SQL,Node.js,Python","Healthcare,Design,IoT,Education"
1646,"Kotlin,React,TypeScript,Node.js,Django","Design,Blockchain"
1647,"Python,SQL,TensorFlow","Blockchain,Startups,Education,IoT"
1648,"Kotlin,Django,Rust","Education,Security,Healthcare"
1649,"ML,C++,Rust,React,TensorFlow","Security,Healthcare,AI"
1650,"Python,Go,Kotlin","AI,Fintech"
1651,"Node.js,TensorFlow,UI/UX,Java","IoT,Blockchain"
1652,"TypeScript,UI/UX,Flask,Kotlin,Django","Gaming,Startups,IoT,Education"
1653,"Kotlin,Node.js,Go","Blockchain,Security"
1654,"Go,Python,SQL,Flask","Design,Blockchain,AI"
1655,"Java,TensorFlow","Startups,Robotics,Fintech,Healthcare"
1656,"C++,Rust,React,UI/UX,TensorFlow","Healthcare,Design"
1657,"SQL,Node.js,TypeScript","Robotics,Fintech,Gaming,AI"
1658,"TypeScript,Rust","Fintech,Gaming,Blockchain,IoT"
1659,"Python,Java,C++,SQL,Go","Fintech,Blockchain,Startups"
1660,"TypeScript,React,Java","IoT,Security,Robotics,Fintech"
1661,"Rust,Python,UI/UX,TensorFlow","Security,Startups,Climate"
1662,"C++,Django,TypeScript","Design,Startups,AI,Education"
1663,"UI/UX,SQL,Go","AI,IoT"
1664,"Node.js,Rust,Java,Python,ML","Education,AI,Startups"
1665,"Django,Python,Flask","Gaming,Education"
1666,"React,Go,Node.js,Rust,Django","IoT,Fintech"
1667,"ML,Java,Node.js,SQL","Robotics,IoT"
1668,"UI/UX,TypeScript,Django,React","Gaming,Security,Education,Climate"
1669,"TensorFlow,Rust,Django","Climate,Security,Gaming,Robotics"
1670,"Flask,UI/UX,Kotlin,C++","Blockchain,Education,Gaming,Healthcare"
1671,"Node.js,ML,Java,Flask,Python","Gaming,Robotics,Healthcare"
1672,"Java,TypeScript","Robotics,Design,IoT"
1673,"Node.js,ML,Go,TypeScript","Startups,Climate,Security"
1674,"UI/UX,Flask","Healthcare,AI"
1675,"React,Node.js,Django","AI,Fintech,Robotics,Design"
1676,"Django,ML,Rust,Go","Robotics,Education,Climate,Blockchain"
1677,"ML,C++,Go","Security,Fintech,Healthcare"
1678,"Django,Python,TensorFlow","Healthcare,Startups,Design,Education"
1679,"Kotlin,Node.js","Robotics,IoT,Security"
1680,"C++,Python","Healthcare,IoT"
1681,"Node.js,SQL,Rust,React","Startups,Climate"
1682,"ML,C++","Security,IoT"
1683,"C++,Flask,Kotlin","AI,Fintech,Blockchain,Startups"
1684,"React,Django,TensorFlow,Node.js,Python","Security,AI,Startups,Gaming"
1685,"ML,UI/UX,Rust","AI,Robotics,Startups"
1686,"Kotlin,React,Java,Rust,SQL","Startups,Blockchain,Security"
1687,"UI/UX,C++,React,Kotlin,Python","Fintech,IoT"
1688,"Python,C++,ML,UI/UX,Go","Robotics,Healthcare,Security,IoT"
1689,"C++,Django,Kotlin,Flask,Rust","AI,Startups,Healthcare"
1690,"Django,SQL","Gaming,AI"
1691,"UI/UX,Django,Rust,Flask","Design,Blockchain"
1692,"Flask,Python","Blockchain,AI,Fintech"
1693,"Java,Node.js","Education,Fintech,Security"
1694,"Rust,ML,React","Healthcare,Robotics"
1695,"React,Python","Gaming,Blockchain"
1696,"React,TensorFlow","Startups,Security,AI,Design"
1697,"TypeScript,SQL","Climate,Startups,Design"
1698,"Java,Node.js,Go,React","Robotics,Design"
1699,"React,SQL,Java,Node.js,TypeScript","Climate,Startups,Blockchain"
1700,"Node.js,Kotlin,Java,Go","Climate,Healthcare"
1701,"Go,Rust,React","Security,Robotics"
1702,"TypeScript,Rust,Java","AI,Security"
1703,"Rust,Go","Startups,AI,Education,Security"
1704,"Kotlin,TensorFlow,Django,Rust,Node.js","Gaming,Fintech,Robotics"
1705,"Python,SQL,ML","Gaming,Blockchain,Design,IoT"
1706,"SQL,ML","Startups,Gaming,Healthcare"
1707,"React,Flask,Go","Blockchain,Design,Fintech"
1708,"Kotlin,Java,TensorFlow,C++,Flask","Gaming,Blockchain,Design"
1709,"Rust,C++,ML,Node.js","Gaming,Fintech,AI,Robotics"
1710,"Java,UI/UX","Gaming,IoT,Robotics"
1711,"TensorFlow,Node.js","Startups,Gaming,AI"
1712,"TypeScript,SQL","Climate,Education,Design"
1713,"Kotlin,TensorFlow,C++","Fintech,Blockchain,Education,Robotics"
1714,"React,Go,TypeScript","Design,AI"
1715,"Java,TypeScript,C++","Education,Gaming,Fintech"
1716,"Node.js,Java,SQL,Django","Robotics,IoT,Healthcare,Education"
1717,"Rust,Node.js,TypeScript,ML,C++","Healthcare,IoT"
1718,"SQL,Go,TensorFlow,Flask","Education,AI,Healthcare,Robotics"
1719,"Kotlin,Rust,Django,TensorFlow,Flask","Blockchain,Security,Gaming,Design"
1720,"Node.js,React","Security,Climate"
1721,"C++,Node.js","Security,Healthcare"
1722,"Django,Flask,Python","AI,IoT,Robotics,Education"
1723,"Rust,React,UI/UX,Flask,ML","IoT,Education,Startups,Blockchain"
1724,"Rust,Java","Climate,Startups,Education,Fintech"
1725,"TypeScript,SQL,Rust,Kotlin,Flask","Design,Healthcare,AI,Robotics"
1726,"TypeScript,Python,C++,Django,Kotlin","Blockchain,Startups,Education"
1727,"React,Rust","Security,Education"
1728,"TypeScript,Node.js","Design,Climate,Healthcare,Gaming"
1729,"Go,ML","Security,Blockchain"
1730,"UI/UX,React,Node.js,Django","Gaming,Education"
1731,"Python,Django,TensorFlow,React","Healthcare,AI"
1732,"SQL,C++,UI/UX,Kotlin","Fintech,Design,Startups,IoT"
1733,"Python,Node.js,Django,ML,C++","Education,Blockchain,Robotics,Climate"
1734,"ML,Python,Go","Design,Climate"
1735,"Java,Django,Node.js,TypeScript","Blockchain,Security,Design,Robotics"
1736,"UI/UX,C++,ML,Rust","Climate,Design,Blockchain,Gaming"
1737,"Kotlin,TensorFlow","Security,Gaming,AI,Climate"
1738,"Node.js,UI/UX,TensorFlow,ML,Rust","AI,Education,Blockchain"
1739,"Flask,Node.js,Rust,Python,TypeScript","Gaming,Robotics,Blockchain,Healthcare"
1740,"UI/UX,ML","Healthcare,Robotics,Education"
1741,"React,SQL,Kotlin,ML,TensorFlow","Education,Robotics,AI,IoT"
1742,"Django,SQL,TensorFlow,Java","Healthcare,Security"
1743,"C++,Go,Java,Python,UI/UX","Education,AI"
1744,"Django,Node.js,Flask,Go","Education,Gaming,Fintech"
1745,"ML,TypeScript,Python","Education,Climate"
1746,"Python,Go,Django,Rust","Fintech,Security"
1747,"Go,Flask,TypeScript","Robotics,IoT"
1748,"TensorFlow,Java,ML","Education,Startups,Fintech,Healthcare"
1749,"UI/UX,Python,React","Fintech,Gaming"
1750,"Flask,C++,Kotlin,ML,UI/UX","Design,Robotics"
1751,"C++,Node.js,UI/UX,TypeScript","Security,Startups"
1752,"TypeScript,Java","Blockchain,AI"
1753,"Flask,Rust,C++","Gaming,Climate,Education,Fintech"
1754,"Django,Flask,SQL,Python,TypeScript","IoT,Security"
1755,"ML,UI/UX,Go,Django","IoT,AI,Gaming,Climate"
1756,"Django,SQL,UI/UX,Rust,TensorFlow","Climate,Healthcare"
1757,"TensorFlow,C++,UI/UX","Fintech,Education"
1758,"Kotlin,ML,Go,Java","Healthcare,Design,Fintech"
1759,"C++,Django,Python,SQL,Node.js","Gaming,IoT,Fintech,Blockchain"
1760,"Rust,Java","Startups,Gaming,Healthcare,Robotics"
1761,"Django,TensorFlow","Design,Education,Gaming"
1762,"SQL,TensorFlow","Blockchain,Design,Startups,Healthcare"
1763,"TensorFlow,Flask,SQL,ML","Startups,Healthcare"
1764,"Django,Rust,UI/UX,Go","Security,AI,Startups,Climate"
1765,"Java,Kotlin,C++,SQL,React","AI,Education,Robotics,Startups"
1766,"Go,Node.js,TypeScript","AI,IoT,Climate"
1767,"TypeScript,Python,Rust,ML,TensorFlow","Climate,Education"
1768,"Django,Kotlin","Security,Gaming"
1769,"Flask,Python,TypeScript","AI,Security"
1770,"ML,Rust,UI/UX","Design,Security"
1771,"UI/UX,React","Blockchain,Climate,Design"
1772,"Kotlin,Flask,TensorFlow,Python","Gaming,Education,IoT"
1773,"C++,TensorFlow,Go,React","Healthcare,AI"
1774,"TypeScript,UI/UX","Blockchain,Education,Fintech,Startups"
1775,"Go,SQL,Node.js,TensorFlow,Django","Climate,IoT,Security"
1776,"Python,SQL,Kotlin,C++","Healthcare,Education,IoT"
1777,"Flask,Django,SQL","Startups,Blockchain,Climate,Robotics"
